Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9
2.780471885917842,-1.9575656406482578,-2.0187237392457753,-1.034414762652687,-0.3756726822821063,2.026912699368172,-0.30124844862657335,-1.1464309441408984,-0.5715920043075006
2.53362952992789,-1.4316022941178863,-1.840289614261363,-1.4041117009464374,-0.563375300200826,1.8939598922846208,-0.5696895966549824,-1.1452216120710887,-0.2159236265578458
2.572711243574238,-1.4514383796529133,-0.9148867706737603,-1.8548263783770953,-0.7071400858374168,1.8408459347050774,-0.2877033634366538,-1.0899549585527386,0.07008476238406249
3.0036345688111528,-2.2985965229571157,-0.6047633591079148,-1.378503661384075,-0.42554673485597566,2.298632348835715,1.5816881136833116,-0.7916751032455155,0.00173352664358922
2.2527118613237227,-0.6575110322393358,0.5250794593461912,-2.247903221044549,-0.923498489786831,1.7156175357456418,0.04439661397986099,-0.8901205579201011,-0.08894455796038613
2.1873634876502406,-0.4912557590266014,0.9789574500570457,-2.498445253316512,-1.0403867335212853,1.5053823507600574,-0.649181206658509,-0.9852159106957379,-0.009555749075219987
2.3041583198011497,-0.646055360809805,1.540759245948576,-1.7522593227598082,-0.6879104792385291,1.5715208982719755,-0.8392743728351492,-1.0941107157688328,-0.36819750505751964
3.273687120068099,-2.4951930522397463,2.6377497137512784,-0.2925395913056572,0.06541259402000449,2.4052799266110285,2.3833548415009864,-0.582630082812607,-0.9873424422908911
2.981049124009871,-1.9407800228312566,1.7604603271239654,-0.38238637862944713,-0.09448449389394846,1.9269505710972374,-0.5474225581553792,-1.1383377777139938,1.4359030733287417
1.2591441522107767,1.3414561088413786,-1.69230202380096,-1.0726797542971578,-0.5619008710862365,1.9679951728305396,-0.5502483550345173,-1.1160264573940655,0.5938417116795636
1.1454626187857428,1.6818258946471232,-0.4337134493829392,-1.650957535997563,-0.8236587705391087,1.8236872105625546,-0.3594493071273976,-0.9731357449864239,0.9805045220172783
1.205937349485336,1.6337529679841005,0.43909055114592543,-1.4766084721630137,-0.7112551320614262,1.7260342275734184,-0.7863409709859007,-1.0878280457324982,0.5211080116914334
1.503831824029539,1.1202475055291115,1.631684889389437,-1.2389138010737155,-0.5343126103832372,1.8929093079034898,0.17149853342352206,-0.9345484252972017,-0.09627532867404524
-0.3339127939717382,4.893988204689855,-0.0534040752744608,-1.5676849354924665,-0.8400997268878556,2.0258748179653843,0.4947070717008099,-0.7963317370219833,0.17369289347138145
-0.20593815651520062,4.716216730584884,0.7617478941941296,-1.119084684213579,-0.6015443885776139,1.9604568203629387,0.07147328121377823,-0.9174946451081771,-0.652425642580766
-0.08072605873292311,4.566094237954408,1.9270361714982065,-0.9143071424324444,-0.4865864766021337,1.749487607401117,-0.8289007853984736,-1.1037140213690624,-1.0044788363197403
0.30827419735347783,3.914356566999284,3.334375446885444,-0.296421926659386,-0.1650352862323374,1.7486800810286933,-0.9739308165569696,-1.1867003252828616,-1.3029743210166653
-1.2039293655402792,-3.8734926774407232,-1.932607648273544,0.2560890391800191,-1.8086224734746557,-0.13818999871787505,0.02235409265115444,-0.4684770197836062,-0.5389268407265849
-1.4507717215302318,-3.347529330910353,-1.7541735232891318,-0.11360789911373105,-1.9963250913933757,-0.27114280580142613,-0.2460870553772545,-0.46726768771379623,-0.1832584629769301
-1.411690007883884,-3.36736541644538,-0.8287706797015293,-0.5643225765443892,-2.140089877029967,-0.3242567633809699,0.03589917784107411,-0.4120010341954465,0.10274992596497812
-0.9807666826469694,-4.214523559749582,-0.5186472681356837,-0.08799985955136896,-1.8584965260485249,0.13352965074966783,1.9052906549610396,-0.11372117888822372,0.03439869022450487
-1.7316893901343988,-2.573438069031802,0.6111955503184222,-0.9573994192118421,-2.3564482809793805,-0.4494851623404049,0.367999155257589,-0.2121666335628093,-0.05627939437947043
-1.6802429316569725,-2.5619823976022706,1.626875336920807,-0.4617555209271022,-2.1208602704310793,-0.593581799814071,-0.5156718315574214,-0.41615679141154094,-0.335532341476604
-0.7107141313900226,-4.411120089032213,2.7238658047235096,0.9979642105270489,-1.3675371971725452,0.24017722852498127,2.7069573827787146,0.09532384154468498,-0.9546772787099754
-1.0033521274482518,-3.8567070596237225,1.8465764180961963,0.9081174232032589,-1.5274342850864977,-0.23815212698880978,-0.22382001687765127,-0.4603838533567018,1.4685682369096573
-2.5540265543891785,-1.0013798832893885,-2.6172760512766367,0.96800656736998,-1.6703671542496488,-0.1169061678771635,-0.7506937637191218,-0.6021371443478484,0.06755427041640354
-2.7252570992473446,-0.5744709279510871,-1.606185932828729,0.21782404753554854,-1.994850662278786,-0.1971075252555073,-0.2266458137567895,-0.4380725330367733,0.6265068752604792
-2.8389386326723787,-0.23410114214534272,-0.34759735841070827,-0.3604537341648569,-2.256608561731658,-0.3414154875234916,-0.03584676584966977,-0.2951818206291317,1.013169685598194
-2.778463901972786,-0.28217406880836576,0.5252066421181565,-0.1861046703303078,-2.1442049232539757,-0.43906847051262893,-0.4627384297081728,-0.40987412137520607,0.5537731752723489
-2.4805694274285828,-0.7956795312633549,1.7178009803616678,0.05159000075899078,-1.967262401575787,-0.27219339018255717,0.4951010747012499,-0.2565945009399099,-0.06361016509312963
-2.020669223989574,-1.6652524390475139,2.0213058622671016,1.3589516304773366,-1.3381237185496895,-0.26105496304780534,-0.6106935984999252,-0.6103203699793578,-0.47966349980290224
-1.416376580203187,-2.8590991822125686,1.807978452837523,2.619766182085414,-0.7903445277850252,0.10440181970156177,-0.33060821841352495,-0.6661703589587236,1.31228724194243
-1.9640739815235573,-1.7248361626153332,2.321399136783314,1.6514917289665305,-1.246035736145996,-0.1957066268168407,-0.5102837080145554,-0.5634605473010357,0.38703393218273024
-1.8813769824868845,-2.196781323731322,-2.630039905664255,4.65795997351921,0.07579089453295902,0.5603581903587432,-1.1940953322425047,-1.1564542424185302,-1.0103542164010122
-3.5105980438623483,1.1478910166273966,-2.8187540020364548,2.356781941636574,-1.104865362700417,0.5486781268952947,1.0566095464821907,-0.3449531468376243,-0.3147488986383238
-4.168500170562768,2.5348019221259572,-2.1717148430588264,0.9537006737189108,-1.7966056938320865,0.15635564348231631,0.5982193705829986,-0.2729107572091083,0.5614824412482146
-3.8488486544538425,1.92297603140792,-1.8571582181305946,1.5510407823604968,-1.4813191752787171,0.4095712955448554,1.2922272555955066,-0.20342586519936534,0.4245919151144539
-4.31831404542986,2.978061167897388,0.032712015697770366,-0.2771811336597604,-2.273049518080405,-0.1392278801206626,0.8183096129785375,-0.11837781266469158,0.20635805705229737
-4.190339407973322,2.8002896937924184,0.8478639851663605,0.17141911761912695,-2.034494179770164,-0.20464587772310774,0.3950758224915059,-0.23954072075088506,-0.6197604789998503
-3.676127054104644,1.9984295302068178,3.420491537857675,0.9940818751733199,-1.597985077424887,-0.4164226170573529,-0.6503282752792419,-0.5087464009255697,-1.2703091574357495
-1.9562676161444803,-1.5018069807984857,2.448084622406417,4.321046958800159,-0.025547633738313126,0.6110314576209204,0.48072375134375617,-0.6781628095713653,0.9212178832605971
-2.3666841007824786,-0.5978769439852522,3.477404419548674,3.554444783532569,-0.38325902450510585,0.2568545953284007,-0.09265098530241636,-0.6806895595075078,0.2808720885906451
2.8683077989175416,-3.209583330566789,-2.1250844562662277,0.4348588055760579,0.38327726015461,0.8305063865703881,-0.751240648415716,0.8668581658489375,-1.1521992421874634
2.3524839730187703,-2.175611261478311,-2.1017107247968223,-0.6088212355506551,-0.12661340885196604,0.6930453641169879,-0.4904296183336511,1.0318147954689385,-0.5353717057274657
2.105641617028818,-1.6496479149479388,-1.9232765998124102,-0.978518173844405,-0.31431602677068576,0.5600925570334369,-0.7588707663620601,1.0330241275387484,-0.1797033279778109
2.144723330675165,-1.6694840004829663,-0.9978737562248075,-1.4292328512750632,-0.4580808124072765,0.506978599453893,-0.4768845331437317,1.088290781057098,0.10630506096409731
1.8247239484246502,-0.8755566530693887,0.44209247379514405,-1.822309693942516,-0.6744392163566907,0.381750200494458,-0.14478455572721666,1.2881251816897354,-0.052724259380351295
1.7593755747511686,-0.7093013798566544,0.8959704645059986,-2.07285172621448,-0.791327460091145,0.1715150155088736,-0.8383623763655867,1.1930298289140986,0.026664549504814904
1.8761704069020768,-0.8641009816398578,1.4577722603975287,-1.3266657956577763,-0.43885120580838893,0.23765356302079196,-1.0284555425422273,1.084135023841004,-0.3319772064774848
2.8456992071690266,-2.713238673069799,2.5547627282002314,0.13305393579637503,0.3144718674501448,1.0714125913598442,2.1941736717939087,1.59561565679723,-0.951122143710856
2.553061211110798,-2.15882564366131,1.6774733415729184,0.04320714847258511,0.1545747795361918,0.593083235846053,-0.736603727862457,1.039907961895843,1.4721233719087765
1.4992690354255083,-0.32360180724285925,-2.9383896261981763,1.0385108030305388,0.4871290090326504,0.9703244331994131,-0.9508127973445359,0.8269888697015187,-0.4272854431346809
1.0023867841698713,0.6965015326730247,-2.786379127799915,0.1030962926393063,0.011641910373040982,0.7143291949576995,-1.2634774747039272,0.8981546709046967,0.07110940541552273
0.8311562393117043,1.1234104880113258,-1.775289009352007,-0.6470862271951255,-0.3128415976560961,0.6341278375793558,-0.7394295247415954,1.0622192822157712,0.6300620102595984
0.7779494365862638,1.4157073471540476,0.3561035655948783,-1.0510149450609816,-0.46219585863128587,0.3921668923222341,-0.9755221406929787,1.0904176938773384,0.5573283102714681
1.5357441145694755,0.032628976914899493,1.8522027857438232,0.49404135574666236,0.3438853460730004,0.5701803997870575,-1.1234773094847308,0.8899714452731868,-0.47610836480378305
2.140036758355862,-1.161217766250155,1.638875376314245,1.7548559073547403,0.8916645368376649,0.9356371825364248,-0.8433919293983306,0.834121456293821,1.3158423769415493
1.592339357035492,-0.026954746652919775,2.152296060260036,0.7865814542358563,0.4359733284766942,0.6355287360180224,-1.0230674189993612,0.9368312679515088,0.39058906718184944
0.045815294696700655,2.8457724325898095,-2.987857078559733,1.4918716669059002,0.5771437019222734,1.3799134897301575,0.5438258354973848,1.1553386684149207,-0.3111937636392046
-0.6120868320037179,4.232683338088371,-2.3408179195821046,0.08879039898823707,-0.11459662920939544,0.9875910063171796,0.0854356595981929,1.2273810580434363,0.5650375762473338
-0.29243531589479305,3.620857447370333,-2.0262612946538727,0.6861305076298224,0.2006898893439733,1.2408066583797182,0.779443544610701,1.2968659500531794,0.42814705011357307
-0.7619007068708101,4.675942583859801,-0.13639106082550767,-1.1420914083904343,-0.5910404534577152,0.6920074827142005,0.3055259019937319,1.3819140025878527,0.20991319205141656
-0.6339260694142727,4.498171109754831,0.6787609086430825,-0.693491157111547,-0.35248511514747366,0.6265894851117552,-0.11770788849329954,1.2607510945016598,-0.6162053440007311
-0.11971371554559468,3.6963109461692314,3.251388461334397,0.12917160044264625,0.08402398719780282,0.4148127457775102,-1.1631119862640473,0.991545414326975,-1.2667540224366305
1.6001457224145688,0.19607443516392747,2.278981545883139,3.456136684069485,1.6564614308843766,1.442266820455783,-0.032059959641049456,0.8221290056811795,0.9247730182597161
1.1255747119432458,1.2247289781977129,3.1836025553093434,2.501223516718881,1.192553733803644,1.1966942378347767,0.08057590939116975,0.9763816861666287,0.6433120410282268
1.1897292377765702,1.1000044719771616,3.3083013430253954,2.6895345088018954,1.2987500401175842,1.088089958163264,-0.6054346962872221,0.819602255745037,0.2844272235897643
5.5295867724226095,-1.9243889983481937,-2.3301832407775804,0.43416253462679505,0.6088176245802901,-1.0050190968471941,-0.03881733657196733,-0.869441797460237,-1.1148472813307995
5.013762946523837,-0.8904169292597153,-2.306809509308175,-0.6095175064999178,0.09892695557371402,-1.1424801193005945,0.2219936935100981,-0.7044851678402356,-0.49801974487080186
4.766920590533886,-0.36445358272934364,-2.1283753843237623,-0.9792144447936678,-0.08877566234500568,-1.2754329263841455,-0.0464474545183109,-0.7032758357704256,-0.1423513671211471
4.806002304180233,-0.38428966826437105,-1.2029725407361598,-1.4299291222243258,-0.2325404479815964,-1.328546883963689,0.2355387787000177,-0.6480091822520763,0.14365702182076112
5.236925629417149,-1.2314478115685734,-0.8928491291703141,-0.9536064052313056,0.0490529029998447,-0.8707604698330513,2.104930255819983,-0.34972932694485315,0.07530578608028782
4.4860029219297175,0.4096376791492069,0.23699368928379183,-1.8230059648917787,-0.44889885193101065,-1.4537752829231245,0.5676387561165325,-0.4481747816194391,-0.015372298523687435
4.5374493804071445,0.42109335057873765,1.2526734758861766,-1.3273620666070391,-0.21331084138270887,-1.5978719203967908,-0.3160322306984778,-0.6521649394681702,-0.2946252456208209
5.506978180674095,-1.428044340851204,2.349663943688879,0.1323576648471122,0.5400122318758248,-0.7641128920577377,2.906596983637658,-0.14068430651194444,-0.9137701828541923
5.214340184615866,-0.8736313114427141,1.472374557061566,0.04251087752332228,0.38011514396187185,-1.2424422475715289,-0.02418041601870761,-0.6963920014133314,1.5094753327654404
4.160548008930576,0.9615925249757359,-3.1434884107095282,1.0378145320812762,0.7126693734583305,-0.8652010502181691,-0.23838948550078662,-0.9093110936076555,-0.389933482278017
3.663665757674939,1.9816958648916203,-2.991477912311267,0.10240002169004357,0.23718227479872112,-1.1211962884598834,-0.5510541628601783,-0.838145292404478,0.10846136627218654
3.4924352128167726,2.4086048202299217,-1.9803877938633594,-0.6477824981443884,-0.08730123323041604,-1.2013976458382267,-0.02700621289784585,-0.674080681093403,0.6674139711162621
3.3787536793917385,2.748974606035666,-0.7217992194453389,-1.2260602798447937,-0.34905913268328825,-1.3457056081062113,0.16379283500927372,-0.5311899686857613,1.054076781453977
3.439228410091331,2.700901679372644,0.15100478108352616,-1.0517112160102444,-0.2366554942056058,-1.4433585910953481,-0.26309882884922936,-0.6458822694318359,0.594680271128132
4.197023088074545,1.317823309133495,1.6471040012324711,0.49334508479739964,0.5694257104986806,-1.2653450836305244,-0.41105399764098166,-0.8463285180359871,-0.4387564039471191
4.80131573186093,0.1239765659684402,1.4337765918028926,1.7541596364054775,1.1172049012633452,-0.8998883008811579,-0.13096861755458153,-0.902178507015353,1.3531943377982132
4.253618330540561,1.2582395855656756,1.9471972757486837,0.7858851832865935,0.6615136929023744,-1.19999674739956,-0.31064410715561186,-0.7994686953576652,0.42794102803851325
4.336315329577233,0.7862944244496866,-3.0042417666988857,3.7923534278392736,1.983340323581329,-0.44393193022397626,-0.9944557313835612,-1.39246239047516,-0.9694471205452294
2.707094268201769,4.130966764808406,-3.1929558630710853,1.4911753959566376,0.8026840663479535,-0.45561199368742467,1.2562491473411341,-0.580961294894254,-0.2738418027825406
2.04919214150135,5.517877670306966,-2.545916704093457,0.08809412803897435,0.11094373521628464,-0.8479344771004028,0.7978589714419421,-0.508918905265738,0.6023895371039975
2.3688436576102747,4.906051779588931,-2.2313600791652246,0.6854342366805597,0.42623025376965346,-0.5947188250378639,1.49186685645445,-0.43943401325599485,0.4654990109702369
1.8993782666342576,5.961136916078398,-0.3414898453368599,-1.1427876793396972,-0.3655000890320352,-1.1435180007033818,1.017949213837481,-0.3543859607213212,0.24726515290808027
2.0273529040907956,5.783365441973427,0.47366212413173014,-0.6941874280608097,-0.1269447507217935,-1.208935998305827,0.5947154233504496,-0.47554886880751457,-0.5788533831440673
2.152565001873073,5.633242949342951,1.6389504014358074,-0.489409886279675,-0.011986838746313297,-1.4199052112676487,-0.3056586432618023,-0.6617682450683999,-0.9309065768830417
2.541565257959473,4.981505278387827,3.0462896768230445,0.12847532949338342,0.30956435162348306,-1.420712737640072,-0.4506886744202985,-0.7447545489821992,-1.2294020615799666
4.2614246959196365,1.481268767382523,2.0738827613717867,3.4554404131202223,1.882001795310057,-0.39325866296179884,0.6803633522026996,-0.9141709576279949,0.9621249791163801
3.7868536854483144,2.5099233104163083,2.978503770797991,2.5005272457696184,1.4180940982293238,-0.6388312455828057,0.7929992212349191,-0.7599182771425452,0.6806640018848906
-2.4817955837009613,-3.638283097834098,-1.7926426886674744,-2.2326830646254225,2.805498129570343,-0.11237247661001158,-0.3283924791987847,-0.45726487606031785,-0.03994575832209228
-2.442713870054613,-3.6581191833691253,-0.867239845079872,-2.6833977420560804,2.6617333439337516,-0.1654864341895553,-0.04640624598045625,-0.40199822254196815,0.24606263061981595
-2.0117905448176985,-4.505277326673327,-0.5571164335140264,-2.2070750250630606,2.943326694915194,0.29229997994108237,1.8229852311395092,-0.10371836723474534,0.17771139487934257
-2.7627132523051285,-2.864191835955548,0.5727263849400795,-3.0764745847235337,2.445374939984338,-0.29071483314899044,0.28569373143605864,-0.20216382190933097,0.08703331027536733
-2.82806162597861,-2.6979365627428136,1.026604375650934,-3.3270166169954964,2.3284866962498847,-0.5009500181345747,-0.40788408920231145,-0.29725917468496754,0.16642211916053345
-2.7112667938277015,-2.8527361645260156,1.5884061715424644,-2.5808306864387935,2.6809629505326407,-0.4348114706226564,-0.5979772553789516,-0.4061539797580626,-0.1922196368217661
-3.7562809614180743,-0.8652246948748323,-1.6446550982070718,-1.9012511179761433,2.806972558684933,-0.03833719606409275,-0.3089512375783198,-0.42806972138329497,0.769819579915317
-3.809487764143516,-0.5729278357321108,0.4867374767398139,-2.305179835841999,2.657618297709743,-0.2802981413212144,-0.5450438535297032,-0.39987130972172774,0.6970858799271868
-3.5115932895993125,-1.0864332981871,1.6793318149833252,-2.067485164752701,2.834560819387933,-0.11342306099114259,0.4127956508797196,-0.24659168928643155,0.07970253956170821
-3.051693086160303,-1.9560062059712595,1.9828366968887587,-0.7601235350343551,3.4636995024140287,-0.10228463385639076,-0.6929990223214555,-0.6003175583258794,-0.3363507951480643
-4.541621906033077,0.8571372497036515,-2.8572231674147974,0.23770677612488267,3.6969578582633016,0.7074484560867091,0.9743041226606602,-0.3349503351841459,-0.17143619398348586
-5.199524032733499,2.244048155202212,-2.210184008437169,-1.1653744917927809,3.005217527131633,0.31512597267373094,0.5159139467614683,-0.26290794555562996,0.7047951459030521
-5.3493379076005905,2.687307400973643,-0.005757149680572407,-2.3962562991714518,2.5287737028833135,0.019542449070751963,0.7360041891570074,-0.10837500101121328,0.34967076170713507
-5.221363270144052,2.509535926868673,0.8093948197880179,-1.9476560478925644,2.7673290411935554,-0.04587554853169316,0.31277039866997575,-0.22953790909740673,-0.47644777434501245
-5.0961511723617745,2.3594134342381974,1.974683097092095,-1.74287850611143,2.8822869531690354,-0.256844761493515,-0.5876036679422763,-0.415757285358292,-0.8285009680839869
1.9705395590244992,-3.635414469921546,-2.147511084011498,0.668678654071876,0.33572276312151966,-0.25646448516654774,-0.5258342165133499,0.9796007713439455,-1.1664380310688789
1.4547157331257279,-2.601442400833068,-2.1241373525420926,-0.3750013870548371,-0.17416790588505637,-0.39392550761994777,-0.26502318643128514,1.1445574009639463,-0.5496104946088811
1.207873377135776,-2.0754790543026957,-1.9457032275576802,-0.7446983253485868,-0.36187052380377616,-0.526878314703499,-0.5334643344596942,1.145766733033756,-0.19394211685922624
1.246955090782123,-2.095315139837724,-1.0203003839700775,-1.1954130027792453,-0.5056353094403667,-0.5799922722830427,-0.25147810124136555,1.2010333865521061,0.09206627208268194
1.677878416019038,-2.9424732831419265,-0.7101769724042319,-0.7190902857862249,-0.22404195845892574,-0.12220585815240495,1.6179133758786,1.4993132418593291,0.02371503634220878
0.9269557085316082,-1.301387792424146,0.419665846049874,-1.588489845446698,-0.721993713389781,-0.7052206712424777,0.08062187617514921,1.4008677871847435,-0.06696304826176663
0.8616073348581268,-1.1351325192114117,0.8735438367607286,-1.839031877718662,-0.8388819571242354,-0.915455856228062,-0.6129559444632208,1.3057724344091066,0.012425760623399574
0.9784021670090349,-1.2899321209946153,1.435345632652259,-1.0928459471619583,-0.48640570284147927,-0.8493173087161436,-0.8030491106398611,1.196877629336012,-0.3462159953589002
1.947930967275985,-3.1390698124245566,2.532336100454961,0.3668737842921932,0.26691737041705443,-0.015558280377091385,2.419580103696275,1.7083582622922378,-0.9653609325922715
1.655292971217756,-2.584656783016067,1.6550467138276483,0.277026996968403,0.10702028250310149,-0.4938876358908826,-0.5111972959600911,1.152650567390851,1.4578845830273612
1.2928893972757667,-2.111621963529608,-2.6939827383678057,2.611219304329655,1.11577144697747,0.1088051787955016,-0.8292595182642148,0.7399724043042147,-1.0002855148302017
0.6015007955324664,-0.7494329465976166,-2.960816253943446,1.2723306515263568,0.43957451199956005,-0.11664643853752264,-0.7254063654421699,0.9397314751965268,-0.4415242320160962
0.1046185442768294,0.27067039331826753,-2.8088057555451846,0.3369161411351242,-0.03591258666004936,-0.37264167677923615,-1.0380710428015614,1.0108972763997044,0.056870616534107334
-0.06661200058133744,0.6975793486565689,-1.797715637097277,-0.4132663786993073,-0.36039609468918643,-0.45284303415758004,-0.5140230928392291,1.1749618877107793,0.6158232213781829
-0.18029353400637116,1.0379491344623133,-0.5391270626792564,-0.9915441603997128,-0.6221539941420589,-0.5971509964255641,-0.32322404493210943,1.3178526001184212,1.002486031715898
0.17807567123742468,0.47637074534430124,1.5262712760931196,-0.579500425475865,-0.3328078339861872,-0.5279288990846299,0.20772379561881021,1.356439919807643,-0.07429381897542571
0.6379758746764341,-0.3932021624398577,1.8297761579985532,0.7278612042424805,0.2963308490399101,-0.516790471949878,-0.8980708775823649,1.0027140507681949,-0.4903471536851983
1.2422685184628206,-1.5870489056049124,1.616448748568975,1.9886757558505581,0.8441100398045746,-0.15133368920051082,-0.6179854974959648,0.9468640617888291,1.301603588060134
-0.8519529451963413,2.4199412932350524,-3.010283706305003,1.7256915154017185,0.529589204889183,0.29294261799322197,0.769232267399751,1.2680812739099288,-0.32543255252061987
-1.50985507189676,3.8068521987336137,-2.3632445473273744,0.32261024748405515,-0.1621511262424858,-0.09937986541975632,0.3108420915005589,1.3401236635384444,0.5507987873659183
-1.190203555787835,3.1950263080155756,-2.048687922399143,0.9199503561256404,0.15313539231088297,0.15383578664278272,1.004849976513067,1.4096085555481874,0.4139082612321577
-1.5316943093073145,4.0723399704000744,0.6563342808978124,-0.4596713086157289,-0.400039612180564,-0.4603813866251804,0.10769854340906655,1.3734936999966678,-0.6304441328821464
-1.4064822115250373,3.9222174777695984,1.8216225582018895,-0.25489376683459414,-0.28508170020508383,-0.6713505995870023,-0.7926755232031855,1.1872743237357823,-0.9824973266211209
-1.0174819554386367,3.2704798068144743,3.2289618335891266,0.3629914489384643,0.03646949016471249,-0.6721581259594256,-0.9377055543616813,1.104288019821983,-1.2809928113180458
0.7023774825215271,-0.2297567041908298,2.256554918137869,3.689956532565303,1.6089069338512862,0.35529594871884773,0.19334647226131663,0.9348716111761874,0.9105342293783009
-1.0565791667546507,-5.030638149414409,-1.9891833762583184,0.8895818479280855,-0.07276780030345052,-0.443113886396323,-0.2058718265400641,-0.4474123963013632,-1.1060696936899306
-1.5724029926534224,-3.9966660803259284,-1.9658096447889128,-0.15409819319862736,-0.5826584693100268,-0.5805749088497231,0.054939203542001026,-0.2824557666813622,-0.48924215722993286
-2.1655113909210235,-2.5303561987042733,1.031871544513908,-1.6181286838624525,-1.2473725205492054,-1.1021052574578374,-0.2929935544899344,-0.12124073323620176,0.07279409800234767
-2.0487165587701153,-2.6851558004874763,1.5936733404054382,-0.8719427533057486,-0.8948962662664496,-1.035966709945919,-0.4830867206665747,-0.23013553830929667,-0.285847657979952
-1.079187758503166,-4.534293491917418,2.6906638082081407,0.5877769781484027,-0.14157319300791574,-0.2022076816068667,2.739542493669561,0.28134509464692914,-0.9049925952133236
-1.3718257545613948,-3.9798804625089277,1.8133744215808274,0.4979301908246125,-0.3014702809218689,-0.6805370371206579,-0.19123490598680468,-0.27436260025445763,1.5182529204063093
-1.734229328503383,-3.5068456430224693,-2.535655030614626,2.8321224981858646,0.7072808835524996,-0.0778442224342738,-0.5092971282909285,-0.6870407633410934,-0.9399171774512534
-2.425617930246683,-2.144656626090478,-2.802488546190267,1.4932338453825666,0.03108394857458988,-0.303295839767298,-0.4054439754688834,-0.48728169244878183,-0.381155894637148
-2.9225001815023215,-1.124553286174594,-2.6504780477920056,0.5578193349913337,-0.4444031500850197,-0.5592910780090115,-0.7181086528282752,-0.41611589124560433,0.11723895391305554
-3.0937307263604876,-0.6976443308362925,-1.6393879293440978,-0.19236318484309775,-0.7688866581141569,-0.6394924353873552,-0.19406070286594282,-0.25205127993452925,0.6761915587571312
-3.2074122597855217,-0.357274545030548,-0.3807993549260771,-0.7706409665435034,-1.030644557567029,-0.7838003976553395,-0.003261654958823178,-0.10916056752688764,1.062854369094846
-3.146937529085929,-0.40534747169357105,0.49200464560278767,-0.596291902708954,-0.9182409190893466,-0.8814533806444769,-0.4301533188173262,-0.22385286827296202,0.603457858769001
-2.849043054541726,-0.9188529341485603,1.684598983846299,-0.3585972316196556,-0.7412983974111576,-0.7145783003144052,0.5276861855920967,-0.07057324783766579,-0.013925481596477616
-2.3891428511027164,-1.7884258419327193,1.9881038657517327,0.9487643980986904,-0.11215971438506021,-0.7034398731796535,-0.5781084876090785,-0.42429911687711347,-0.4299788163062502
-2.2498506096000273,-2.3199547266165275,-2.663241902179624,4.2477727411405635,1.3017548986975884,0.11797328022689504,-1.1615102213516582,-0.9704329893162862,-0.9606695329043603
-3.8790716709754918,1.0247176137421912,-2.8519559985518237,1.9465947092579283,0.12109864146421286,0.10629321676344666,1.0891946573730373,-0.1589318937353802,-0.2650642151416716
-4.536973797675912,2.411628519240752,-2.2049168395741954,0.5435134413402646,-0.5706416896674561,-0.28602926664953177,0.6308044814738453,-0.08688950410686416,0.6111671247448666
-4.217322281566985,1.7998026285227149,-1.8903602146459635,1.14085354998185,-0.2553551711140872,-0.03281361458699258,1.3248123664863534,-0.017404612097121214,0.4742765986111059
-4.686787672543003,2.8548877650121827,-0.0004899808175985588,-0.6873683660384067,-1.047085513915776,-0.5816127902525107,0.8508947238693844,0.06764344043755251,0.2560427405489494
-4.433600937304187,2.5269937982767368,1.9799502659550687,-0.03399057297838478,-0.693572263630054,-0.8580000008167776,-0.4727131332298992,-0.23973884390952624,-0.9221289892421727
-4.044600681217787,1.8752561273216126,3.387289541342306,0.5838946427946736,-0.3720210732602577,-0.858807527189201,-0.6177431643883953,-0.3227251478233255,-1.2206244739390975
-2.7351577278956216,-0.7210503468704575,3.444202423033305,3.144257551153923,0.8427049796595236,-0.18553031480344734,-0.06006587441156974,-0.49466830640526355,0.330556772087297
