Component_1,Component_2,Component_3,Component_4,Component_5
-1.536770959882434,-0.2933971306577,-1.4714456590630456,2.1584669092717443,0.41683543858948024
-3.1855140621271802,-2.1173623626351508,0.6644676904226149,2.377939733448376,-1.6286822983899552
0.2229007045303325,1.9187523654507466,-1.4330024659577978,2.0500612884016443,1.2730058145039964
-0.40065631011915376,1.1894770071144802,-0.7200277381974863,1.972250470899226,1.0502171344870075
-1.180031585220095,0.33158291179757254,0.24699316518676967,2.1028872807570855,0.015284988437908709
-2.0450067511113574,-0.7434029063436169,0.9623114623209872,1.7608732185053984,0.5440090112602404
1.0534734726647028,3.272372501314359,0.9193709909182275,2.2433236930226723,-0.05683194524756299
0.2135439127930595,2.2783639217962057,1.8728030653923229,2.039519980586859,-0.05795108932090967
0.11278538965555875,-1.1335602106160156,-2.5340057139641052,0.8492238929004872,0.7135714958115011
-0.6217615672239282,-1.926490319663531,-1.8849036107273112,0.9350898952344292,-0.08705536840095539
-0.12763103836458417,-1.3096061490020179,-1.5468458251203385,0.9801767293014734,-0.16181592080191282
-0.13763289133365045,-1.3443699569612875,-1.4932655802450294,0.9013295848311554,0.06703840579289798
-0.7342473239727976,-2.038052765769179,-0.7812718166493345,0.8182178727235327,-0.13355101499445884
-1.786375993578397,-3.1683351889387383,0.642647769240631,1.1208024090077868,-1.9784793311865376
1.6220387730791161,0.8677795391471591,-1.4548223871397816,0.7929239639610557,0.9232087817074143
0.2191064833286884,-0.7193899145060147,0.2251732440047859,0.8457499563164964,-0.3345120443586734
-0.6458686825625736,-1.7943757326472043,0.9404915411390034,0.5037358940648093,0.19421197846365804
-1.4548502233520302,-2.848924354962626,1.5160515444984108,-0.18080666110782906,1.852683756769112
-0.9424013718515138,-2.1240663769331216,1.4511347403780597,0.29240186374663574,0.5167406291055024
-0.17371836795322898,-1.2181850536846794,1.600888086475788,-0.3051560945803112,2.6146191894976663
3.230334571197071,3.0231235031289767,-0.08463423635858434,0.7731308290550553,0.93315659401786
3.1507023604575943,3.011124394791515,0.06632058437627604,1.0034173481506001,0.09673173052494734
2.452611541213486,2.2213996750107716,0.8975510697362437,0.9861863685820831,-0.4066289780441454
0.4759545560596153,-0.09945923677526525,2.9799796869519484,0.676570932777802,-0.8765706341337581
-0.8806358563081161,-1.9228488210499,3.6362980524913056,-0.35535802443061665,1.704930370954184
-0.529966535904597,-1.4400963966491274,3.71864725645605,0.01377656008140663,0.5965578405991812
-2.146288747867814,0.31815998956413927,-1.7794984370607723,0.30411221754294243,-0.14949863033819163
-2.742903180506961,-0.37552281924375275,-1.0675046734650773,0.2210005054353198,-0.35008805112554847
-1.0101740981045337,1.8010341273363195,-1.0280805161952127,0.1178957791704235,0.4838830655593355
-2.6545245390967374,-0.13184578612177797,0.6542586843232606,-0.0934814732234036,-0.022325057667431675
1.1420465039234304,4.673654341316942,-0.21991227243946676,0.406199980862387,-0.1198053056061423
0.4439556846793223,3.8839296215361983,0.6113182129205009,0.3889690012938701,-0.6231660141752351
-1.5327013004745487,1.5630707097501615,2.693746830136205,0.07935356548958888,-1.0931076702648477
-4.002737631583669,0.8707119499457281,-2.3856794670653327,-1.057187244655048,-0.5718005144990562
-3.5086071027243255,1.4875961206072414,-2.04762168145836,-1.0121004105880038,-0.6465610669000136
-4.115223388332539,0.7591495038400795,-1.2820476729873562,-1.1740592671659447,-0.6182961610925596
-2.422113805593269,2.8089975127474682,-1.455989874172085,-1.5397726886183736,1.1285801394293358
-2.382494305930111,2.9357064504201515,-1.2426235157174914,-1.2771639934308412,0.21567495559232444
-4.026844746922315,1.0028265369620553,0.43971568480098205,-1.4885412458246683,-0.29053316763444276
-4.323377436211255,0.6731358926761377,0.9503588840400383,-1.699875276142842,0.031995483007401626
-3.5546944323129703,1.5790172159245799,1.1001122301377664,-2.297433234469789,2.1298740433995658
-0.9283645231462546,5.01860194462003,0.3967752133982224,-1.0060907713073943,-0.8913741241422463
-1.7682940830178981,4.024593365101878,1.350207287872318,-1.209894483743207,-0.8924932682155927
-2.905021508300126,2.697743032833993,2.4792038306139266,-1.3157062071116759,-1.3613157802318587
2.878257820207807,-3.4775399960068833,-1.6471444378006583,-1.227128280919325,-0.8532259833629722
5.10503077536826,-0.7889120543500688,-2.2099529346541593,-1.2724568195799184,0.1914497567053947
4.014372469971087,-1.9946658582347032,-0.895726516935099,-1.413344719291844,-0.21984428746544496
3.234997194870145,-2.852559953551611,0.07129438644915691,-1.282707909433984,-1.2547764335145437
6.286710811357888,0.9124787978643311,-0.2858463480939938,-1.3535490216194166,0.030297281568249877
6.166593071999052,0.8779543557459198,-0.08755827317935304,-1.12504051759988,-0.823532658630923
4.628572692883299,-0.9057789435529768,1.69710428665471,-1.34607520960421,-1.328012511273362
-0.7663826565230212,-0.29451927638061065,-2.8625902746198,-0.6617450897988223,0.17809075535988406
-1.500929613402508,-1.0874493854281257,-2.213488171383007,-0.5758790874648804,-0.6225361088525726
-1.006799084543164,-0.47056521476661284,-1.875430385776034,-0.5307922533978362,-0.6972966612535298
-1.0168009375122304,-0.5053290227258823,-1.8218501409007248,-0.6096393978681541,-0.46844233465871904
0.893040866638448,-1.9607204520017456,-2.0343511166312513,-0.05283344395594873,0.642183013396308
0.770026822024834,-2.0180950561131192,-1.5129617544392315,0.12020126271231035,-0.17090244376891436
0.17341238938568704,-2.7117778649210114,-0.8009679908435368,0.037089550604687715,-0.3714918645562712
-0.8787162802199122,-3.84206028809057,0.6229515950464289,0.3396740868889417,-2.21642018074835
-0.8229837794675153,-3.9953528403089176,0.054133963874133495,-0.6744741357398396,1.2009734361236908
2.5296984864376006,0.19405443999532737,-1.474518561333984,0.011795641842210679,0.6852679321456019
1.9061414717881147,-0.5352209183409394,-0.7615438335736723,-0.06601517566020856,0.4624792521286128
0.261791030795911,-2.4681008317990365,0.9207953669448011,-0.2773924280540357,-0.04372887109815435
0.7339413454052557,-1.891910152836511,1.5811919122815856,-1.0862844166991563,2.376678339935854
4.137994284555556,2.3493984039771445,-0.10433041055278668,-0.007997493063789949,0.6952157444560477
4.058362073816079,2.3373992956396834,0.0466244101820737,0.222289026031755,-0.14120911903686503
2.520341694700328,0.5536659963407867,1.831286970016137,0.0012543340274255358,-0.6456889716793044
1.3836142694180997,-0.7731843359270971,2.960283512757746,-0.1045573893410432,-1.1145114836955703
0.37769317745388753,-2.113821495800959,3.698951082261848,-0.7673517620374384,0.3586169910373687
